EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,ExperienceGap,AvgExperiencePerCompany,AgeGroup,PerformanceCategory,TenureCategory
1119,0.6666666666666665,1,1,1,1,15,2,0.03571428571428571,0.5,0.0,0.3,0.6666666666666667,0.75,0.6666666666666667,0.6666666666666666,0,0.1428571428571428,0.6666666666666667,0.65,0.3333333333333333,0.0,0.07500000000000001,0.1111111111111111,0.0,0.058823529411764705,0,0.5,0.696969696969697,0.10833333333333334,3,2,1
1120,0.4047619047619047,1,1,2,1,3,2,0.75,0.5,1.0,0.2285714285714286,0.0,0.0,0.6666666666666667,0.0,0,0.2857142857142857,0.6666666666666667,0.15000000000000002,0.3333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.26666666666666666,0.1764705882352941,0,0.5,0.030303030303030304,0.15000000000000002,1,2,1
1121,0.857142857142857,0,1,2,1,3,2,0.25,0.75,0.6666666666666667,0.17142857142857143,0.6666666666666667,0.25,0.6666666666666667,0.7777777777777777,0,0.0,0.6666666666666667,0.47500000000000003,0.5,0.6666666666666667,0.025,0.0,0.0,0.0,0,0.5,0.5454545454545454,0.06785714285714287,3,2,3
1122,0.380952380952381,1,1,0,1,15,2,0.03571428571428571,0.75,1.0,0.45714285714285713,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0,0.0714285714285714,0.6666666666666667,0.35000000000000003,0.5,0.6666666666666667,0.17500000000000002,0.16666666666666666,0.3333333333333333,0.4117647058823529,0,0.5,0.21212121212121213,0.11666666666666668,1,2,2
1123,0.6666666666666665,0,2,1,5,13,2,0.3214285714285714,0.5,0.6666666666666667,0.9142857142857141,0.3333333333333333,0.5,1.0,0.2222222222222222,1,0.5714285714285713,0.6666666666666667,0.375,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.36363636363636365,0.1875,3,2,1
1124,0.3095238095238095,1,1,0,1,15,2,0.2857142857142857,0.0,0.6666666666666667,0.04285714285714287,0.6666666666666667,0.5,0.3333333333333333,0.1111111111111111,0,0.9999999999999999,1.0,0.325,1.0,1.0,0.325,0.4444444444444444,0.0,0.47058823529411764,0,0.5,0.0,0.325,1,2,0
1125,0.35714285714285715,1,3,1,1,15,2,0.5,0.0,0.3333333333333333,0.3714285714285714,0.6666666666666667,0.5,0.6666666666666667,0.7777777777777777,1,0.0714285714285714,1.0,0.375,0.3333333333333333,1.0,0.17500000000000002,0.3333333333333333,0.4666666666666667,0.4117647058823529,1,0.0,0.24242424242424243,0.053571428571428575,1,1,2
1126,0.35714285714285715,1,3,0,1,3,2,0.3214285714285714,0.0,0.0,0.11428571428571427,0.0,0.0,1.0,0.7777777777777777,0,0.1428571428571428,0.0,0.2,0.3333333333333333,0.6666666666666667,0.1,0.16666666666666666,0.06666666666666667,0.1764705882352941,1,0.5,0.12121212121212122,0.02857142857142857,1,2,1
1127,0.28571428571428564,1,2,2,5,14,2,0.2142857142857143,0.0,1.0,0.38571428571428573,0.6666666666666667,0.0,0.3333333333333333,0.0,0,0.2142857142857143,0.0,0.1,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.030303030303030304,0.1,1,2,1
1128,0.4047619047619047,1,1,1,1,15,2,0.5357142857142857,0.5,1.0,0.5999999999999999,0.6666666666666667,0.5,0.6666666666666667,0.4444444444444444,1,0.0714285714285714,0.6666666666666667,0.25,0.3333333333333333,0.6666666666666667,0.2,0.38888888888888884,0.0,0.0,0,0.5,0.06060606060606061,0.0625,1,2,2
1129,0.3095238095238095,1,1,1,1,3,1,0.6785714285714285,0.5,0.0,0.5142857142857142,0.6666666666666667,0.5,0.6666666666666667,0.3333333333333333,0,0.0714285714285714,0.0,0.30000000000000004,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,1,0.5,0.33333333333333337,0.1,1,2,3
1130,0.380952380952381,0,0,0,3,6,1,0.7857142857142857,0.5,0.3333333333333333,0.18571428571428567,0.6666666666666667,0.5,0.0,1.0,1,0.2857142857142857,0.6666666666666667,0.275,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,1,0.5,0.24242424242424243,0.030555555555555558,1,2,1
1131,0.5714285714285714,1,4,1,0,1,1,0.14285714285714285,0.25,0.3333333333333333,0.9571428571428571,0.6666666666666667,0.0,0.6666666666666667,0.4444444444444444,0,0.4285714285714285,1.0,0.2,0.6666666666666666,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.0,0,0.5,0.18181818181818182,0.05,2,2,3
1132,0.42857142857142855,1,3,2,5,13,0,0.3214285714285714,0.75,0.3333333333333333,0.02857142857142858,0.6666666666666667,0.5,1.0,0.1111111111111111,0,0.2142857142857143,1.0,0.25,0.5,0.3333333333333333,0.25,0.16666666666666666,0.6,0.4117647058823529,0,0.0,0.0,0.25,2,1,2
1133,0.09523809523809518,1,5,2,1,15,1,0.10714285714285714,0.0,0.6666666666666667,0.9857142857142855,0.3333333333333333,0.0,0.6666666666666667,0.5555555555555556,0,0.3571428571428571,0.6666666666666667,0.1,0.5,0.6666666666666667,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,1,0.5,0.06060606060606061,0.020000000000000004,0,2,3
1134,0.7142857142857142,0,2,1,5,13,2,0.03571428571428571,1.0,0.3333333333333333,0.10000000000000003,0.6666666666666667,0.25,1.0,0.2222222222222222,0,0.2142857142857143,0.0,0.35000000000000003,0.3333333333333333,0.6666666666666667,0.225,0.38888888888888884,0.4,0.4117647058823529,0,0.0,0.15151515151515152,0.17500000000000002,3,1,2
1135,0.8809523809523809,0,1,2,5,8,2,0.6071428571428571,1.0,0.0,0.7571428571428571,0.6666666666666667,0.75,0.3333333333333333,0.3333333333333333,0,0.8571428571428571,1.0,0.925,0.3333333333333333,0.6666666666666667,0.25,0.5,0.4666666666666667,0.4117647058823529,0,0.0,0.8181818181818182,0.30833333333333335,3,1,2
1136,0.5476190476190477,1,1,2,5,13,0,0.3214285714285714,0.25,1.0,0.3714285714285714,0.6666666666666667,0.25,1.0,0.7777777777777777,0,0.2142857142857143,1.0,0.4,0.5,0.6666666666666667,0.35000000000000003,0.16666666666666666,0.06666666666666667,0.5882352941176471,0,0.5,0.06060606060606061,0.05714285714285714,2,2,0
1137,0.4047619047619047,1,2,1,5,13,2,0.0,0.5,0.3333333333333333,0.7857142857142856,0.6666666666666667,0.25,0.6666666666666667,1.0,0,0.0,0.6666666666666667,0.375,0.3333333333333333,0.6666666666666667,0.275,0.5,0.4,0.5294117647058824,0,0.0,0.12121212121212122,0.04166666666666667,1,1,0
1138,0.49999999999999994,0,1,1,1,3,1,0.25,0.0,0.6666666666666667,0.2571428571428572,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,0,0.0,0.0,0.2,0.5,0.6666666666666667,0.2,0.16666666666666666,0.0,0.4117647058823529,0,0.5,0.0,0.2,2,2,2
1139,0.3095238095238095,1,1,2,5,13,2,0.03571428571428571,0.0,0.3333333333333333,0.6714285714285713,0.6666666666666667,0.25,1.0,0.4444444444444444,1,0.1428571428571428,0.6666666666666667,0.25,0.3333333333333333,1.0,0.15000000000000002,0.2777777777777778,0.0,0.29411764705882354,0,0.5,0.12121212121212122,0.0625,1,2,2
1140,0.5714285714285714,1,3,1,1,3,2,0.8214285714285714,0.5,1.0,0.3714285714285714,0.6666666666666667,0.5,0.0,0.1111111111111111,1,0.7142857142857143,1.0,0.25,0.8333333333333333,0.3333333333333333,0.25,0.5,0.3333333333333333,0.47058823529411764,0,1.0,0.0,0.25,2,0,2
1141,0.6428571428571428,1,4,1,5,13,2,0.03571428571428571,0.5,1.0,0.4428571428571429,0.6666666666666667,0.25,0.3333333333333333,0.0,0,0.5714285714285713,0.3333333333333333,0.225,0.5,1.0,0.2,0.38888888888888884,0.2,0.4117647058823529,0,0.5,0.030303030303030304,0.225,2,2,2
1142,0.35714285714285715,0,3,0,1,3,2,0.0,1.0,0.0,0.9285714285714286,1.0,0.75,0.6666666666666667,0.4444444444444444,0,0.5714285714285713,0.6666666666666667,0.25,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.05555555555555555,0.0,0.29411764705882354,0,0.5,0.12121212121212122,0.0625,1,2,2
1143,0.3095238095238095,1,1,0,5,8,2,0.2142857142857143,0.5,0.6666666666666667,0.2,0.3333333333333333,0.5,1.0,1.0,0,0.7142857142857143,0.6666666666666667,0.25,0.5,0.3333333333333333,0.125,0.2222222222222222,0.0,0.058823529411764705,0,1.0,0.15151515151515152,0.02777777777777778,1,0,1
1144,0.0,1,2,2,5,14,1,0.14285714285714285,0.5,0.3333333333333333,0.5571428571428572,0.6666666666666667,0.0,0.3333333333333333,0.1111111111111111,1,0.2142857142857143,1.0,0.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,1,0.5,0.0,0.0,4,2,4
1145,0.5238095238095237,1,4,0,5,13,0,0.9642857142857143,0.5,0.6666666666666667,0.39999999999999997,0.0,0.5,0.0,0.3333333333333333,0,0.2857142857142857,0.6666666666666667,0.5,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.058823529411764705,0,0.5,0.5757575757575758,0.16666666666666669,2,2,3
1146,0.5476190476190477,0,4,2,1,3,0,0.03571428571428571,0.75,0.0,0.45714285714285713,0.3333333333333333,0.25,0.6666666666666667,0.2222222222222222,1,0.4285714285714285,0.0,0.25,0.5,0.6666666666666667,0.2,0.38888888888888884,0.0,0.4117647058823529,0,0.5,0.06060606060606061,0.125,2,2,2
1147,0.4047619047619047,0,3,2,5,13,2,0.0,0.5,0.0,0.7142857142857142,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,0,0.3571428571428571,1.0,0.125,0.5,0.6666666666666667,0.125,0.2222222222222222,0.0,0.1764705882352941,0,0.5,0.0,0.125,1,2,1
1148,0.380952380952381,1,1,2,5,13,2,0.7142857142857143,0.75,1.0,0.6285714285714286,1.0,0.25,1.0,0.1111111111111111,0,0.0714285714285714,1.0,0.25,0.5,0.6666666666666667,0.25,0.38888888888888884,0.3333333333333333,0.4117647058823529,0,0.5,0.0,0.25,1,2,2
1149,0.19047619047619052,1,5,2,1,3,2,0.8214285714285714,0.5,0.6666666666666667,0.5142857142857142,0.0,0.0,1.0,0.1111111111111111,1,0.4999999999999999,0.3333333333333333,0.025,0.5,0.0,0.025,0.0,0.0,0.0,1,0.5,0.0,0.025,1,2,3
1150,0.4523809523809524,0,5,2,1,3,2,0.0,0.5,0.3333333333333333,0.4142857142857143,0.6666666666666667,0.5,1.0,0.4444444444444444,0,0.4285714285714285,1.0,0.30000000000000004,0.5,1.0,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.11764705882352941,0,1.0,0.18181818181818182,0.07500000000000001,2,0,2
1151,0.6666666666666665,0,3,1,1,15,1,0.6071428571428571,0.0,0.0,0.7999999999999998,0.6666666666666667,0.5,0.6666666666666667,0.5555555555555556,0,0.0,1.0,0.7000000000000001,0.5,0.3333333333333333,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.0,0.7878787878787878,0.13999999999999999,3,1,3
1152,0.5476190476190477,0,1,1,5,8,2,0.03571428571428571,1.0,0.3333333333333333,0.8714285714285714,0.6666666666666667,0.75,0.0,0.7777777777777777,0,0.3571428571428571,0.3333333333333333,0.55,0.3333333333333333,0.6666666666666667,0.45,0.8888888888888888,0.7333333333333333,0.47058823529411764,0,0.0,0.12121212121212122,0.07857142857142857,2,1,0
1153,0.8095238095238095,1,5,0,1,3,2,0.17857142857142855,0.25,1.0,0.6857142857142857,0.6666666666666667,0.25,0.0,0.3333333333333333,1,0.0714285714285714,0.3333333333333333,0.45,0.5,0.6666666666666667,0.25,0.5,0.4,0.5294117647058824,0,0.5,0.24242424242424243,0.15000000000000002,3,2,2
1154,0.4761904761904761,0,3,1,0,1,2,0.3214285714285714,0.5,0.6666666666666667,0.657142857142857,0.6666666666666667,0.25,0.6666666666666667,0.3333333333333333,0,0.5714285714285713,0.6666666666666667,0.45,0.6666666666666666,0.6666666666666667,0.025,0.0,0.0,0.0,0,0.5,0.5151515151515151,0.15000000000000002,2,2,3
1155,0.4523809523809524,0,1,1,1,3,2,0.0,0.75,0.3333333333333333,0.49999999999999994,0.6666666666666667,0.25,0.3333333333333333,0.6666666666666666,0,0.0714285714285714,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.15000000000000002,0.2777777777777778,0.26666666666666666,0.1764705882352941,0,0.5,0.06060606060606061,0.03333333333333333,2,2,2
1156,0.7380952380952379,1,1,0,1,15,2,0.6071428571428571,0.75,1.0,0.39999999999999997,0.3333333333333333,1.0,0.6666666666666667,0.1111111111111111,1,0.4285714285714285,0.6666666666666667,0.775,0.8333333333333333,0.6666666666666667,0.775,0.5,0.0,0.5294117647058824,0,0.5,0.0,0.775,3,2,0
1157,0.14285714285714285,1,3,1,1,3,2,0.7857142857142857,0.5,0.3333333333333333,0.8428571428571427,1.0,0.0,1.0,0.1111111111111111,1,0.0,0.3333333333333333,0.15000000000000002,0.5,0.6666666666666667,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.23529411764705882,0,0.5,0.0,0.15000000000000002,0,2,2
1158,0.19047619047619052,1,2,1,5,13,2,0.9642857142857143,0.25,0.0,0.5142857142857142,0.6666666666666667,0.25,0.3333333333333333,0.1111111111111111,0,0.6428571428571427,1.0,0.15000000000000002,0.8333333333333333,1.0,0.125,0.16666666666666666,0.06666666666666667,0.23529411764705882,0,0.5,0.030303030303030304,0.15000000000000002,1,2,1
1159,0.14285714285714285,1,4,1,1,3,2,0.5714285714285714,0.25,1.0,0.9142857142857141,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0,0.7142857142857143,1.0,0.025,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0,1.0,0.0,0.025,0,0,3
1160,0.7619047619047619,1,3,1,3,8,1,0.07142857142857142,0.5,0.0,0.9857142857142855,0.6666666666666667,1.0,0.3333333333333333,0.1111111111111111,0,0.0,0.6666666666666667,0.8,0.3333333333333333,0.6666666666666667,0.8,0.2777777777777778,0.6666666666666666,0.4117647058823529,0,0.0,0.0,0.8,3,1,0
1161,0.16666666666666669,1,3,1,5,14,2,0.42857142857142855,0.0,0.3333333333333333,0.14285714285714285,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,0,0.0,0.6666666666666667,0.17500000000000002,0.16666666666666666,0.6666666666666667,0.17500000000000002,0.2222222222222222,0.0,0.3529411764705882,0,0.5,0.0,0.17500000000000002,0,2,2
1162,0.14285714285714285,0,1,1,1,15,1,0.2142857142857143,0.5,0.0,0.35714285714285715,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,1,0.3571428571428571,1.0,0.15000000000000002,0.6666666666666666,0.6666666666666667,0.15000000000000002,0.16666666666666666,0.06666666666666667,0.11764705882352941,1,0.0,0.0,0.15000000000000002,0,1,2
1163,0.380952380952381,1,1,1,1,3,2,0.0,0.25,0.3333333333333333,0.7571428571428571,0.3333333333333333,0.0,1.0,0.1111111111111111,1,0.1428571428571428,1.0,0.15000000000000002,0.5,0.6666666666666667,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.1764705882352941,0,0.5,0.0,0.15000000000000002,1,2,2
1164,0.3095238095238095,1,3,0,5,13,2,0.42857142857142855,0.75,0.3333333333333333,0.2285714285714286,0.6666666666666667,0.25,0.0,0.2222222222222222,0,0.4285714285714285,0.6666666666666667,0.225,0.3333333333333333,0.0,0.07500000000000001,0.05555555555555555,0.06666666666666667,0.11764705882352941,1,0.5,0.18181818181818182,0.1125,1,2,1
1165,0.3095238095238095,1,3,0,5,13,2,0.17857142857142855,0.75,0.0,0.5142857142857142,1.0,0.25,1.0,0.4444444444444444,0,0.7857142857142857,1.0,0.325,0.6666666666666666,1.0,0.17500000000000002,0.38888888888888884,0.3333333333333333,0.4117647058823529,0,0.0,0.18181818181818182,0.08125,1,1,2
1166,0.21428571428571425,0,3,0,1,3,2,0.17857142857142855,0.75,0.0,0.5142857142857142,0.3333333333333333,0.0,0.6666666666666667,0.0,0,0.0714285714285714,0.6666666666666667,0.15000000000000002,0.8333333333333333,0.3333333333333333,0.125,0.16666666666666666,0.0,0.1764705882352941,0,0.5,0.030303030303030304,0.15000000000000002,1,2,1
1167,0.4523809523809524,1,2,1,5,13,2,0.03571428571428571,0.5,1.0,0.6428571428571428,0.6666666666666667,0.25,0.6666666666666667,0.4444444444444444,1,0.0,0.6666666666666667,0.42500000000000004,0.5,0.3333333333333333,0.07500000000000001,0.0,0.06666666666666667,0.0,0,0.5,0.42424242424242425,0.10625000000000001,2,2,1
1168,0.5714285714285714,0,1,1,1,3,2,0.03571428571428571,0.75,0.6666666666666667,0.7285714285714284,0.6666666666666667,0.25,1.0,0.1111111111111111,0,0.1428571428571428,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666667,0.25,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.5,0.0,0.25,2,2,2
1169,0.5952380952380951,1,4,0,1,3,2,0.17857142857142855,0.75,0.3333333333333333,0.28571428571428575,0.3333333333333333,0.75,1.0,0.4444444444444444,1,0.2142857142857143,0.6666666666666667,0.525,0.5,0.3333333333333333,0.025,0.0,0.0,0.0,0,0.5,0.6060606060606061,0.13125,2,2,3
1170,0.4761904761904761,0,1,2,1,3,2,0.0,0.0,0.6666666666666667,0.18571428571428567,0.6666666666666667,0.0,0.0,0.3333333333333333,0,0.4285714285714285,1.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0,0.5,0.24242424242424243,0.06666666666666667,2,2,4
1171,0.5952380952380951,1,3,0,1,15,1,0.2857142857142857,1.0,1.0,0.5999999999999999,0.6666666666666667,0.25,0.6666666666666667,0.3333333333333333,1,0.1428571428571428,0.3333333333333333,0.25,0.5,0.6666666666666667,0.2,0.38888888888888884,0.26666666666666666,0.4117647058823529,0,0.5,0.06060606060606061,0.08333333333333334,2,2,2
1172,0.7142857142857142,0,1,1,1,15,2,0.0,0.75,1.0,0.14285714285714285,0.3333333333333333,0.75,0.0,0.7777777777777777,0,0.0,0.0,0.525,0.5,0.0,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.5454545454545454,0.07500000000000001,3,2,1
1173,0.6190476190476188,0,1,2,3,6,2,0.0,0.75,0.0,0.28571428571428575,0.3333333333333333,0.25,0.6666666666666667,0.4444444444444444,0,0.0,0.3333333333333333,0.25,0.16666666666666666,1.0,0.05,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.24242424242424243,0.0625,2,2,3
1174,0.380952380952381,0,5,0,5,14,2,0.4642857142857143,0.5,0.6666666666666667,0.01428571428571429,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,1,0.4999999999999999,1.0,0.2,0.5,0.6666666666666667,0.2,0.1111111111111111,0.0,0.3529411764705882,0,0.5,0.0,0.2,1,2,2
1175,0.21428571428571425,1,2,0,5,14,2,0.03571428571428571,0.0,0.6666666666666667,0.7857142857142856,0.6666666666666667,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.125,0.5,0.6666666666666667,0.1,0.16666666666666666,0.0,0.11764705882352941,1,0.5,0.030303030303030304,0.125,1,2,1
1176,0.07142857142857145,1,5,2,5,14,2,0.75,0.0,0.6666666666666667,0.2714285714285714,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,0,0.0,0.6666666666666667,0.07500000000000001,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.0,0.07500000000000001,0,2,1
1177,0.6190476190476188,1,4,1,1,15,2,0.07142857142857142,0.75,1.0,0.07142857142857145,0.6666666666666667,1.0,1.0,0.4444444444444444,1,0.0714285714285714,0.0,0.65,0.3333333333333333,1.0,0.05,0.1111111111111111,0.0,0.058823529411764705,0,0.5,0.7272727272727273,0.1625,2,2,3
1178,0.09523809523809518,1,3,1,1,3,2,0.17857142857142855,0.0,0.0,0.5571428571428572,0.6666666666666667,0.0,0.6666666666666667,0.0,0,0.6428571428571427,1.0,0.07500000000000001,0.5,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.5,0.030303030303030304,0.07500000000000001,0,2,3
1179,0.3333333333333333,0,1,1,1,3,2,0.2857142857142857,0.75,0.0,0.8857142857142857,0.6666666666666667,0.25,1.0,0.1111111111111111,1,0.0714285714285714,1.0,0.15000000000000002,0.3333333333333333,0.3333333333333333,0.15000000000000002,0.2222222222222222,0.0,0.29411764705882354,0,0.5,0.0,0.15000000000000002,1,2,2
1180,0.28571428571428564,0,3,0,1,3,1,0.07142857142857142,0.5,0.6666666666666667,0.5857142857142856,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,0,0.6428571428571427,0.6666666666666667,0.025,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0,1.0,0.0,0.025,1,0,3
1181,0.380952380952381,1,1,1,1,15,2,0.0,1.0,0.3333333333333333,0.17142857142857143,0.6666666666666667,0.0,1.0,0.1111111111111111,0,0.0714285714285714,1.0,0.25,0.6666666666666666,0.3333333333333333,0.25,0.5,0.5333333333333333,0.47058823529411764,0,0.5,0.0,0.25,1,2,2
1182,0.19047619047619052,0,1,1,1,3,2,0.17857142857142855,0.5,0.6666666666666667,0.5857142857142856,0.6666666666666667,0.0,1.0,0.1111111111111111,1,0.1428571428571428,0.6666666666666667,0.07500000000000001,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.0,0.07500000000000001,1,2,1
1183,0.4523809523809524,1,4,1,1,3,2,0.07142857142857142,0.5,0.6666666666666667,0.08571428571428569,0.6666666666666667,0.5,0.6666666666666667,0.1111111111111111,0,0.2857142857142857,0.6666666666666667,0.25,0.3333333333333333,0.6666666666666667,0.25,0.38888888888888884,0.4666666666666667,0.47058823529411764,0,0.5,0.0,0.25,2,2,2
1184,0.2619047619047619,0,3,1,5,13,2,0.07142857142857142,0.25,0.3333333333333333,0.45714285714285713,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,0,0.2142857142857143,0.0,0.15000000000000002,0.8333333333333333,0.3333333333333333,0.15000000000000002,0.0,0.06666666666666667,0.11764705882352941,0,0.5,0.0,0.15000000000000002,1,2,2
1185,0.4047619047619047,1,1,2,1,15,2,0.17857142857142855,0.75,0.3333333333333333,0.7428571428571429,0.0,0.25,1.0,0.1111111111111111,0,0.1428571428571428,0.3333333333333333,0.42500000000000004,0.5,0.6666666666666667,0.42500000000000004,0.611111111111111,0.7333333333333333,0.47058823529411764,0,0.5,0.0,0.42500000000000004,1,2,0
1186,0.857142857142857,1,3,1,3,6,2,0.6428571428571428,0.75,0.6666666666666667,0.8285714285714285,0.6666666666666667,0.5,0.3333333333333333,0.2222222222222222,0,0.2857142857142857,0.6666666666666667,0.4,0.16666666666666666,1.0,0.225,0.38888888888888884,0.4666666666666667,0.058823529411764705,0,0.5,0.21212121212121213,0.2,3,2,2
1187,0.42857142857142855,1,3,0,1,3,2,0.2857142857142857,0.25,0.3333333333333333,0.2571428571428572,0.3333333333333333,0.25,0.3333333333333333,0.2222222222222222,1,0.0,0.6666666666666667,0.325,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.30303030303030304,0.1625,2,2,1
1188,0.047619047619047616,1,3,2,1,15,2,0.3214285714285714,0.0,1.0,0.02857142857142858,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,1,0.0,1.0,0.025,0.8333333333333333,0.6666666666666667,0.025,0.0,0.06666666666666667,0.058823529411764705,1,0.5,0.0,0.025,0,2,3
